face,i,j,center_x_mm,center_y_mm,center_z_mm,orientation
bottom(z=0),6,46,650.0,4650.0,100.0,+z
bottom(z=0),6,47,650.0,4750.0,100.0,+z
bottom(z=0),6,48,650.0,4850.0,100.0,+z
bottom(z=0),6,49,650.0,4950.0,100.0,+z
bottom(z=0),6,50,650.0,5050.0,100.0,+z
bottom(z=0),6,51,650.0,5150.0,100.0,+z
bottom(z=0),6,52,650.0,5250.0,100.0,+z
bottom(z=0),6,53,650.0,5350.0,100.0,+z
bottom(z=0),6,54,650.0,5450.0,100.0,+z
bottom(z=0),6,55,650.0,5550.0,100.0,+z
bottom(z=0),6,56,650.0,5650.0,100.0,+z
bottom(z=0),6,57,650.0,5750.0,100.0,+z
bottom(z=0),6,58,650.0,5850.0,100.0,+z
bottom(z=0),6,59,650.0,5950.0,100.0,+z
bottom(z=0),6,60,650.0,6050.0,100.0,+z
bottom(z=0),6,61,650.0,6150.0,100.0,+z
bottom(z=0),6,62,650.0,6250.0,100.0,+z
bottom(z=0),6,63,650.0,6350.0,100.0,+z
bottom(z=0),6,64,650.0,6450.0,100.0,+z
bottom(z=0),6,65,650.0,6550.0,100.0,+z
bottom(z=0),6,66,650.0,6650.0,100.0,+z
bottom(z=0),6,67,650.0,6750.0,100.0,+z
bottom(z=0),6,68,650.0,6850.0,100.0,+z
bottom(z=0),6,69,650.0,6950.0,100.0,+z
bottom(z=0),6,70,650.0,7050.0,100.0,+z
bottom(z=0),6,71,650.0,7150.0,100.0,+z
bottom(z=0),6,72,650.0,7250.0,100.0,+z
bottom(z=0),6,73,650.0,7350.0,100.0,+z
bottom(z=0),6,74,650.0,7450.0,100.0,+z
bottom(z=0),7,0,750.0,50.0,100.0,+z
bottom(z=0),7,1,750.0,150.0,100.0,+z
bottom(z=0),7,2,750.0,250.0,100.0,+z
bottom(z=0),7,3,750.0,350.0,100.0,+z
bottom(z=0),7,4,750.0,450.0,100.0,+z
bottom(z=0),7,5,750.0,550.0,100.0,+z
bottom(z=0),7,6,750.0,650.0,100.0,+z
bottom(z=0),7,7,750.0,750.0,100.0,+z
bottom(z=0),7,8,750.0,850.0,100.0,+z
bottom(z=0),7,9,750.0,950.0,100.0,+z
bottom(z=0),7,10,750.0,1050.0,100.0,+z
bottom(z=0),7,11,750.0,1150.0,100.0,+z
bottom(z=0),7,12,750.0,1250.0,100.0,+z
bottom(z=0),7,13,750.0,1350.0,100.0,+z
bottom(z=0),7,14,750.0,1450.0,100.0,+z
bottom(z=0),7,15,750.0,1550.0,100.0,+z
bottom(z=0),7,16,750.0,1650.0,100.0,+z
bottom(z=0),7,17,750.0,1750.0,100.0,+z
bottom(z=0),7,18,750.0,1850.0,100.0,+z
bottom(z=0),7,19,750.0,1950.0,100.0,+z
bottom(z=0),7,20,750.0,2050.0,100.0,+z
bottom(z=0),7,21,750.0,2150.0,100.0,+z
bottom(z=0),7,22,750.0,2250.0,100.0,+z
bottom(z=0),7,23,750.0,2350.0,100.0,+z
bottom(z=0),7,24,750.0,2450.0,100.0,+z
bottom(z=0),7,25,750.0,2550.0,100.0,+z
bottom(z=0),7,26,750.0,2650.0,100.0,+z
bottom(z=0),7,27,750.0,2750.0,100.0,+z
bottom(z=0),7,28,750.0,2850.0,100.0,+z
bottom(z=0),7,29,750.0,2950.0,100.0,+z
bottom(z=0),7,30,750.0,3050.0,100.0,+z
bottom(z=0),7,31,750.0,3150.0,100.0,+z
bottom(z=0),7,32,750.0,3250.0,100.0,+z
bottom(z=0),7,33,750.0,3350.0,100.0,+z
bottom(z=0),7,34,750.0,3450.0,100.0,+z
bottom(z=0),7,35,750.0,3550.0,100.0,+z
bottom(z=0),7,36,750.0,3650.0,100.0,+z
bottom(z=0),7,37,750.0,3750.0,100.0,+z
bottom(z=0),7,38,750.0,3850.0,100.0,+z
bottom(z=0),7,39,750.0,3950.0,100.0,+z
bottom(z=0),7,40,750.0,4050.0,100.0,+z
bottom(z=0),7,41,750.0,4150.0,100.0,+z
bottom(z=0),7,42,750.0,4250.0,100.0,+z
bottom(z=0),7,43,750.0,4350.0,100.0,+z
bottom(z=0),7,44,750.0,4450.0,100.0,+z
bottom(z=0),7,45,750.0,4550.0,100.0,+z
bottom(z=0),7,46,750.0,4650.0,100.0,+z
bottom(z=0),7,47,750.0,4750.0,100.0,+z
bottom(z=0),7,48,750.0,4850.0,100.0,+z
bottom(z=0),7,49,750.0,4950.0,100.0,+z
bottom(z=0),7,50,750.0,5050.0,100.0,+z
bottom(z=0),7,51,750.0,5150.0,100.0,+z
bottom(z=0),7,52,750.0,5250.0,100.0,+z
bottom(z=0),7,53,750.0,5350.0,100.0,+z
bottom(z=0),7,54,750.0,5450.0,100.0,+z
bottom(z=0),7,55,750.0,5550.0,100.0,+z
bottom(z=0),7,56,750.0,5650.0,100.0,+z
bottom(z=0),7,57,750.0,5750.0,100.0,+z
bottom(z=0),7,58,750.0,5850.0,100.0,+z
bottom(z=0),7,59,750.0,5950.0,100.0,+z
bottom(z=0),7,60,750.0,6050.0,100.0,+z
bottom(z=0),7,61,750.0,6150.0,100.0,+z
bottom(z=0),7,62,750.0,6250.0,100.0,+z
bottom(z=0),7,63,750.0,6350.0,100.0,+z
bottom(z=0),7,64,750.0,6450.0,100.0,+z
bottom(z=0),7,65,750.0,6550.0,100.0,+z
bottom(z=0),7,66,750.0,6650.0,100.0,+z
bottom(z=0),7,67,750.0,6750.0,100.0,+z
bottom(z=0),7,68,750.0,6850.0,100.0,+z
bottom(z=0),7,69,750.0,6950.0,100.0,+z
bottom(z=0),7,70,750.0,7050.0,100.0,+z
bottom(z=0),7,71,750.0,7150.0,100.0,+z
bottom(z=0),7,72,750.0,7250.0,100.0,+z
bottom(z=0),7,73,750.0,7350.0,100.0,+z
bottom(z=0),7,74,750.0,7450.0,100.0,+z
bottom(z=0),8,0,850.0,50.0,100.0,+z
bottom(z=0),8,1,850.0,150.0,100.0,+z
bottom(z=0),8,2,850.0,250.0,100.0,+z
bottom(z=0),8,3,850.0,350.0,100.0,+z
bottom(z=0),8,4,850.0,450.0,100.0,+z
bottom(z=0),8,5,850.0,550.0,100.0,+z
bottom(z=0),8,6,850.0,650.0,100.0,+z
bottom(z=0),8,7,850.0,750.0,100.0,+z
bottom(z=0),8,8,850.0,850.0,100.0,+z
bottom(z=0),8,9,850.0,950.0,100.0,+z
bottom(z=0),8,10,850.0,1050.0,100.0,+z
bottom(z=0),8,11,850.0,1150.0,100.0,+z
bottom(z=0),8,12,850.0,1250.0,100.0,+z
bottom(z=0),8,13,850.0,1350.0,100.0,+z
bottom(z=0),8,14,850.0,1450.0,100.0,+z
bottom(z=0),8,15,850.0,1550.0,100.0,+z
bottom(z=0),8,16,850.0,1650.0,100.0,+z
bottom(z=0),8,17,850.0,1750.0,100.0,+z
bottom(z=0),8,18,850.0,1850.0,100.0,+z
bottom(z=0),8,19,850.0,1950.0,100.0,+z
bottom(z=0),8,20,850.0,2050.0,100.0,+z
bottom(z=0),8,21,850.0,2150.0,100.0,+z
bottom(z=0),8,22,850.0,2250.0,100.0,+z
bottom(z=0),8,23,850.0,2350.0,100.0,+z
bottom(z=0),8,24,850.0,2450.0,100.0,+z
bottom(z=0),8,25,850.0,2550.0,100.0,+z
bottom(z=0),8,26,850.0,2650.0,100.0,+z
bottom(z=0),8,27,850.0,2750.0,100.0,+z
bottom(z=0),8,28,850.0,2850.0,100.0,+z
bottom(z=0),8,29,850.0,2950.0,100.0,+z
bottom(z=0),8,30,850.0,3050.0,100.0,+z
bottom(z=0),8,31,850.0,3150.0,100.0,+z
bottom(z=0),8,32,850.0,3250.0,100.0,+z
bottom(z=0),8,33,850.0,3350.0,100.0,+z
bottom(z=0),8,34,850.0,3450.0,100.0,+z
bottom(z=0),8,35,850.0,3550.0,100.0,+z
bottom(z=0),8,36,850.0,3650.0,100.0,+z
bottom(z=0),8,37,850.0,3750.0,100.0,+z
bottom(z=0),8,38,850.0,3850.0,100.0,+z
bottom(z=0),8,39,850.0,3950.0,100.0,+z
bottom(z=0),8,40,850.0,4050.0,100.0,+z
bottom(z=0),8,41,850.0,4150.0,100.0,+z
bottom(z=0),8,42,850.0,4250.0,100.0,+z
bottom(z=0),8,43,850.0,4350.0,100.0,+z
bottom(z=0),8,44,850.0,4450.0,100.0,+z
bottom(z=0),8,45,850.0,4550.0,100.0,+z
bottom(z=0),8,46,850.0,4650.0,100.0,+z
bottom(z=0),8,47,850.0,4750.0,100.0,+z
bottom(z=0),8,48,850.0,4850.0,100.0,+z
bottom(z=0),8,49,850.0,4950.0,100.0,+z
bottom(z=0),8,50,850.0,5050.0,100.0,+z
bottom(z=0),8,51,850.0,5150.0,100.0,+z
bottom(z=0),8,52,850.0,5250.0,100.0,+z
bottom(z=0),8,53,850.0,5350.0,100.0,+z
bottom(z=0),8,54,850.0,5450.0,100.0,+z
bottom(z=0),8,55,850.0,5550.0,100.0,+z
bottom(z=0),8,56,850.0,5650.0,100.0,+z
bottom(z=0),8,57,850.0,5750.0,100.0,+z
bottom(z=0),8,58,850.0,5850.0,100.0,+z
bottom(z=0),8,59,850.0,5950.0,100.0,+z
bottom(z=0),8,60,850.0,6050.0,100.0,+z
bottom(z=0),8,61,850.0,6150.0,100.0,+z
bottom(z=0),8,62,850.0,6250.0,100.0,+z
bottom(z=0),8,63,850.0,6350.0,100.0,+z
bottom(z=0),8,64,850.0,6450.0,100.0,+z
bottom(z=0),8,65,850.0,6550.0,100.0,+z
bottom(z=0),8,66,850.0,6650.0,100.0,+z
bottom(z=0),8,67,850.0,6750.0,100.0,+z
bottom(z=0),8,68,850.0,6850.0,100.0,+z
bottom(z=0),8,69,850.0,6950.0,100.0,+z
bottom(z=0),8,70,850.0,7050.0,100.0,+z
bottom(z=0),8,71,850.0,7150.0,100.0,+z
bottom(z=0),8,72,850.0,7250.0,100.0,+z
bottom(z=0),8,73,850.0,7350.0,100.0,+z
bottom(z=0),8,74,850.0,7450.0,100.0,+z
bottom(z=0),9,0,950.0,50.0,100.0,+z
bottom(z=0),9,1,950.0,150.0,100.0,+z
bottom(z=0),9,2,950.0,250.0,100.0,+z
bottom(z=0),9,3,950.0,350.0,100.0,+z
bottom(z=0),9,4,950.0,450.0,100.0,+z
bottom(z=0),9,5,950.0,550.0,100.0,+z
bottom(z=0),9,6,950.0,650.0,100.0,+z
bottom(z=0),9,7,950.0,750.0,100.0,+z
bottom(z=0),9,8,950.0,850.0,100.0,+z
bottom(z=0),9,9,950.0,950.0,100.0,+z
bottom(z=0),9,10,950.0,1050.0,100.0,+z
bottom(z=0),9,11,950.0,1150.0,100.0,+z
bottom(z=0),9,12,950.0,1250.0,100.0,+z
bottom(z=0),9,13,950.0,1350.0,100.0,+z
bottom(z=0),9,14,950.0,1450.0,100.0,+z
bottom(z=0),9,15,950.0,1550.0,100.0,+z
bottom(z=0),9,16,950.0,1650.0,100.0,+z
bottom(z=0),9,17,950.0,1750.0,100.0,+z
bottom(z=0),9,18,950.0,1850.0,100.0,+z
bottom(z=0),9,19,950.0,1950.0,100.0,+z
bottom(z=0),9,20,950.0,2050.0,100.0,+z
bottom(z=0),9,21,950.0,2150.0,100.0,+z
bottom(z=0),9,22,950.0,2250.0,100.0,+z
bottom(z=0),9,23,950.0,2350.0,100.0,+z
bottom(z=0),9,24,950.0,2450.0,100.0,+z
bottom(z=0),9,25,950.0,2550.0,100.0,+z
bottom(z=0),9,26,950.0,2650.0,100.0,+z
bottom(z=0),9,27,950.0,2750.0,100.0,+z
bottom(z=0),9,28,950.0,2850.0,100.0,+z
bottom(z=0),9,29,950.0,2950.0,100.0,+z
bottom(z=0),9,30,950.0,3050.0,100.0,+z
bottom(z=0),9,31,950.0,3150.0,100.0,+z
bottom(z=0),9,32,950.0,3250.0,100.0,+z
bottom(z=0),9,33,950.0,3350.0,100.0,+z
bottom(z=0),9,34,950.0,3450.0,100.0,+z
bottom(z=0),9,35,950.0,3550.0,100.0,+z
bottom(z=0),9,36,950.0,3650.0,100.0,+z
bottom(z=0),9,37,950.0,3750.0,100.0,+z
bottom(z=0),9,38,950.0,3850.0,100.0,+z
bottom(z=0),9,39,950.0,3950.0,100.0,+z
bottom(z=0),9,40,950.0,4050.0,100.0,+z
bottom(z=0),9,41,950.0,4150.0,100.0,+z
bottom(z=0),9,42,950.0,4250.0,100.0,+z
bottom(z=0),9,43,950.0,4350.0,100.0,+z
bottom(z=0),9,44,950.0,4450.0,100.0,+z
bottom(z=0),9,45,950.0,4550.0,100.0,+z
bottom(z=0),9,46,950.0,4650.0,100.0,+z
bottom(z=0),9,47,950.0,4750.0,100.0,+z
bottom(z=0),9,48,950.0,4850.0,100.0,+z
bottom(z=0),9,49,950.0,4950.0,100.0,+z
bottom(z=0),9,50,950.0,5050.0,100.0,+z
bottom(z=0),9,51,950.0,5150.0,100.0,+z
bottom(z=0),9,52,950.0,5250.0,100.0,+z
bottom(z=0),9,53,950.0,5350.0,100.0,+z
bottom(z=0),9,54,950.0,5450.0,100.0,+z
bottom(z=0),9,55,950.0,5550.0,100.0,+z
bottom(z=0),9,56,950.0,5650.0,100.0,+z
bottom(z=0),9,57,950.0,5750.0,100.0,+z
bottom(z=0),9,58,950.0,5850.0,100.0,+z
bottom(z=0),9,59,950.0,5950.0,100.0,+z
bottom(z=0),9,60,950.0,6050.0,100.0,+z
bottom(z=0),9,61,950.0,6150.0,100.0,+z
bottom(z=0),9,62,950.0,6250.0,100.0,+z
bottom(z=0),9,63,950.0,6350.0,100.0,+z
bottom(z=0),9,64,950.0,6450.0,100.0,+z
bottom(z=0),9,65,950.0,6550.0,100.0,+z
bottom(z=0),9,66,950.0,6650.0,100.0,+z
bottom(z=0),9,67,950.0,6750.0,100.0,+z
bottom(z=0),9,68,950.0,6850.0,100.0,+z
bottom(z=0),9,69,950.0,6950.0,100.0,+z
bottom(z=0),9,70,950.0,7050.0,100.0,+z
bottom(z=0),9,71,950.0,7150.0,100.0,+z
bottom(z=0),9,72,950.0,7250.0,100.0,+z
bottom(z=0),9,73,950.0,7350.0,100.0,+z
bottom(z=0),9,74,950.0,7450.0,100.0,+z
bottom(z=0),10,0,1050.0,50.0,100.0,+z
bottom(z=0),10,1,1050.0,150.0,100.0,+z
bottom(z=0),10,2,1050.0,250.0,100.0,+z
bottom(z=0),10,3,1050.0,350.0,100.0,+z
bottom(z=0),10,4,1050.0,450.0,100.0,+z
bottom(z=0),10,5,1050.0,550.0,100.0,+z
bottom(z=0),10,6,1050.0,650.0,100.0,+z
bottom(z=0),10,7,1050.0,750.0,100.0,+z
bottom(z=0),10,8,1050.0,850.0,100.0,+z
bottom(z=0),10,9,1050.0,950.0,100.0,+z
bottom(z=0),10,10,1050.0,1050.0,100.0,+z
bottom(z=0),10,11,1050.0,1150.0,100.0,+z
bottom(z=0),10,12,1050.0,1250.0,100.0,+z
bottom(z=0),10,13,1050.0,1350.0,100.0,+z
bottom(z=0),10,14,1050.0,1450.0,100.0,+z
bottom(z=0),10,15,1050.0,1550.0,100.0,+z
bottom(z=0),10,16,1050.0,1650.0,100.0,+z
bottom(z=0),10,17,1050.0,1750.0,100.0,+z
bottom(z=0),10,18,1050.0,1850.0,100.0,+z
bottom(z=0),10,19,1050.0,1950.0,100.0,+z
bottom(z=0),10,20,1050.0,2050.0,100.0,+z
bottom(z=0),10,21,1050.0,2150.0,100.0,+z
bottom(z=0),10,22,1050.0,2250.0,100.0,+z
bottom(z=0),10,23,1050.0,2350.0,100.0,+z
bottom(z=0),10,24,1050.0,2450.0,100.0,+z
bottom(z=0),10,25,1050.0,2550.0,100.0,+z
bottom(z=0),10,26,1050.0,2650.0,100.0,+z
bottom(z=0),10,27,1050.0,2750.0,100.0,+z
bottom(z=0),10,28,1050.0,2850.0,100.0,+z
bottom(z=0),10,29,1050.0,2950.0,100.0,+z
bottom(z=0),10,30,1050.0,3050.0,100.0,+z
bottom(z=0),10,31,1050.0,3150.0,100.0,+z
bottom(z=0),10,32,1050.0,3250.0,100.0,+z
bottom(z=0),10,33,1050.0,3350.0,100.0,+z
bottom(z=0),10,34,1050.0,3450.0,100.0,+z
bottom(z=0),10,35,1050.0,3550.0,100.0,+z
bottom(z=0),10,36,1050.0,3650.0,100.0,+z
bottom(z=0),10,37,1050.0,3750.0,100.0,+z
bottom(z=0),10,38,1050.0,3850.0,100.0,+z
bottom(z=0),10,39,1050.0,3950.0,100.0,+z
bottom(z=0),10,40,1050.0,4050.0,100.0,+z
bottom(z=0),10,41,1050.0,4150.0,100.0,+z
bottom(z=0),10,42,1050.0,4250.0,100.0,+z
bottom(z=0),10,43,1050.0,4350.0,100.0,+z
bottom(z=0),10,44,1050.0,4450.0,100.0,+z
bottom(z=0),10,45,1050.0,4550.0,100.0,+z
bottom(z=0),10,46,1050.0,4650.0,100.0,+z
bottom(z=0),10,47,1050.0,4750.0,100.0,+z
bottom(z=0),10,48,1050.0,4850.0,100.0,+z
bottom(z=0),10,49,1050.0,4950.0,100.0,+z
bottom(z=0),10,50,1050.0,5050.0,100.0,+z
bottom(z=0),10,51,1050.0,5150.0,100.0,+z
bottom(z=0),10,52,1050.0,5250.0,100.0,+z
bottom(z=0),10,53,1050.0,5350.0,100.0,+z
bottom(z=0),10,54,1050.0,5450.0,100.0,+z
bottom(z=0),10,55,1050.0,5550.0,100.0,+z
bottom(z=0),10,56,1050.0,5650.0,100.0,+z
bottom(z=0),10,57,1050.0,5750.0,100.0,+z
bottom(z=0),10,58,1050.0,5850.0,100.0,+z
bottom(z=0),10,59,1050.0,5950.0,100.0,+z
bottom(z=0),10,60,1050.0,6050.0,100.0,+z
bottom(z=0),10,61,1050.0,6150.0,100.0,+z
bottom(z=0),10,62,1050.0,6250.0,100.0,+z
bottom(z=0),10,63,1050.0,6350.0,100.0,+z
bottom(z=0),10,64,1050.0,6450.0,100.0,+z
bottom(z=0),10,65,1050.0,6550.0,100.0,+z
bottom(z=0),10,66,1050.0,6650.0,100.0,+z
bottom(z=0),10,67,1050.0,6750.0,100.0,+z
bottom(z=0),10,68,1050.0,6850.0,100.0,+z
bottom(z=0),10,69,1050.0,6950.0,100.0,+z
bottom(z=0),10,70,1050.0,7050.0,100.0,+z
bottom(z=0),10,71,1050.0,7150.0,100.0,+z
bottom(z=0),10,72,1050.0,7250.0,100.0,+z
bottom(z=0),10,73,1050.0,7350.0,100.0,+z
bottom(z=0),10,74,1050.0,7450.0,100.0,+z
bottom(z=0),11,0,1150.0,50.0,100.0,+z
bottom(z=0),11,1,1150.0,150.0,100.0,+z
bottom(z=0),11,2,1150.0,250.0,100.0,+z
bottom(z=0),11,3,1150.0,350.0,100.0,+z
bottom(z=0),11,4,1150.0,450.0,100.0,+z
bottom(z=0),11,5,1150.0,550.0,100.0,+z
bottom(z=0),11,6,1150.0,650.0,100.0,+z
bottom(z=0),11,7,1150.0,750.0,100.0,+z
bottom(z=0),11,8,1150.0,850.0,100.0,+z
bottom(z=0),11,9,1150.0,950.0,100.0,+z
bottom(z=0),11,10,1150.0,1050.0,100.0,+z
bottom(z=0),11,11,1150.0,1150.0,100.0,+z
bottom(z=0),11,12,1150.0,1250.0,100.0,+z
bottom(z=0),11,13,1150.0,1350.0,100.0,+z
bottom(z=0),11,14,1150.0,1450.0,100.0,+z
bottom(z=0),11,15,1150.0,1550.0,100.0,+z
bottom(z=0),11,16,1150.0,1650.0,100.0,+z
bottom(z=0),11,17,1150.0,1750.0,100.0,+z
bottom(z=0),11,18,1150.0,1850.0,100.0,+z
bottom(z=0),11,19,1150.0,1950.0,100.0,+z
bottom(z=0),11,20,1150.0,2050.0,100.0,+z
bottom(z=0),11,21,1150.0,2150.0,100.0,+z
bottom(z=0),11,22,1150.0,2250.0,100.0,+z
bottom(z=0),11,23,1150.0,2350.0,100.0,+z
bottom(z=0),11,24,1150.0,2450.0,100.0,+z
bottom(z=0),11,25,1150.0,2550.0,100.0,+z
bottom(z=0),11,26,1150.0,2650.0,100.0,+z
bottom(z=0),11,27,1150.0,2750.0,100.0,+z
bottom(z=0),11,28,1150.0,2850.0,100.0,+z
bottom(z=0),11,29,1150.0,2950.0,100.0,+z
bottom(z=0),11,30,1150.0,3050.0,100.0,+z
bottom(z=0),11,31,1150.0,3150.0,100.0,+z
bottom(z=0),11,32,1150.0,3250.0,100.0,+z
bottom(z=0),11,33,1150.0,3350.0,100.0,+z
bottom(z=0),11,34,1150.0,3450.0,100.0,+z
bottom(z=0),11,35,1150.0,3550.0,100.0,+z
bottom(z=0),11,36,1150.0,3650.0,100.0,+z
bottom(z=0),11,37,1150.0,3750.0,100.0,+z
bottom(z=0),11,38,1150.0,3850.0,100.0,+z
bottom(z=0),11,39,1150.0,3950.0,100.0,+z
bottom(z=0),11,40,1150.0,4050.0,100.0,+z
bottom(z=0),11,41,1150.0,4150.0,100.0,+z
bottom(z=0),11,42,1150.0,4250.0,100.0,+z
bottom(z=0),11,43,1150.0,4350.0,100.0,+z
bottom(z=0),11,44,1150.0,4450.0,100.0,+z
bottom(z=0),11,45,1150.0,4550.0,100.0,+z
bottom(z=0),11,46,1150.0,4650.0,100.0,+z
bottom(z=0),11,47,1150.0,4750.0,100.0,+z
bottom(z=0),11,48,1150.0,4850.0,100.0,+z
bottom(z=0),11,49,1150.0,4950.0,100.0,+z
bottom(z=0),11,50,1150.0,5050.0,100.0,+z
bottom(z=0),11,51,1150.0,5150.0,100.0,+z
bottom(z=0),11,52,1150.0,5250.0,100.0,+z
bottom(z=0),11,53,1150.0,5350.0,100.0,+z
bottom(z=0),11,54,1150.0,5450.0,100.0,+z
bottom(z=0),11,55,1150.0,5550.0,100.0,+z
bottom(z=0),11,56,1150.0,5650.0,100.0,+z
bottom(z=0),11,57,1150.0,5750.0,100.0,+z
bottom(z=0),11,58,1150.0,5850.0,100.0,+z
bottom(z=0),11,59,1150.0,5950.0,100.0,+z
bottom(z=0),11,60,1150.0,6050.0,100.0,+z
bottom(z=0),11,61,1150.0,6150.0,100.0,+z
bottom(z=0),11,62,1150.0,6250.0,100.0,+z
bottom(z=0),11,63,1150.0,6350.0,100.0,+z
bottom(z=0),11,64,1150.0,6450.0,100.0,+z
bottom(z=0),11,65,1150.0,6550.0,100.0,+z
bottom(z=0),11,66,1150.0,6650.0,100.0,+z
bottom(z=0),11,67,1150.0,6750.0,100.0,+z
bottom(z=0),11,68,1150.0,6850.0,100.0,+z
bottom(z=0),11,69,1150.0,6950.0,100.0,+z
bottom(z=0),11,70,1150.0,7050.0,100.0,+z
bottom(z=0),11,71,1150.0,7150.0,100.0,+z
bottom(z=0),11,72,1150.0,7250.0,100.0,+z
bottom(z=0),11,73,1150.0,7350.0,100.0,+z
bottom(z=0),11,74,1150.0,7450.0,100.0,+z
bottom(z=0),12,0,1250.0,50.0,100.0,+z
bottom(z=0),12,1,1250.0,150.0,100.0,+z
bottom(z=0),12,2,1250.0,250.0,100.0,+z
bottom(z=0),12,3,1250.0,350.0,100.0,+z
bottom(z=0),12,4,1250.0,450.0,100.0,+z
bottom(z=0),12,5,1250.0,550.0,100.0,+z
bottom(z=0),12,6,1250.0,650.0,100.0,+z
bottom(z=0),12,7,1250.0,750.0,100.0,+z
bottom(z=0),12,8,1250.0,850.0,100.0,+z
bottom(z=0),12,9,1250.0,950.0,100.0,+z
bottom(z=0),12,10,1250.0,1050.0,100.0,+z
bottom(z=0),12,11,1250.0,1150.0,100.0,+z
bottom(z=0),12,12,1250.0,1250.0,100.0,+z
bottom(z=0),12,13,1250.0,1350.0,100.0,+z
bottom(z=0),12,14,1250.0,1450.0,100.0,+z
bottom(z=0),12,15,1250.0,1550.0,100.0,+z
bottom(z=0),12,16,1250.0,1650.0,100.0,+z
bottom(z=0),12,17,1250.0,1750.0,100.0,+z
bottom(z=0),12,18,1250.0,1850.0,100.0,+z
bottom(z=0),12,19,1250.0,1950.0,100.0,+z
bottom(z=0),12,20,1250.0,2050.0,100.0,+z
bottom(z=0),12,21,1250.0,2150.0,100.0,+z
bottom(z=0),12,22,1250.0,2250.0,100.0,+z
bottom(z=0),12,23,1250.0,2350.0,100.0,+z
bottom(z=0),12,24,1250.0,2450.0,100.0,+z
bottom(z=0),12,25,1250.0,2550.0,100.0,+z
bottom(z=0),12,26,1250.0,2650.0,100.0,+z
bottom(z=0),12,27,1250.0,2750.0,100.0,+z
bottom(z=0),12,28,1250.0,2850.0,100.0,+z
bottom(z=0),12,29,1250.0,2950.0,100.0,+z
bottom(z=0),12,30,1250.0,3050.0,100.0,+z
bottom(z=0),12,31,1250.0,3150.0,100.0,+z
bottom(z=0),12,32,1250.0,3250.0,100.0,+z
bottom(z=0),12,33,1250.0,3350.0,100.0,+z
bottom(z=0),12,34,1250.0,3450.0,100.0,+z
bottom(z=0),12,35,1250.0,3550.0,100.0,+z
bottom(z=0),12,36,1250.0,3650.0,100.0,+z
bottom(z=0),12,37,1250.0,3750.0,100.0,+z
bottom(z=0),12,38,1250.0,3850.0,100.0,+z
bottom(z=0),12,39,1250.0,3950.0,100.0,+z
bottom(z=0),12,40,1250.0,4050.0,100.0,+z
bottom(z=0),12,41,1250.0,4150.0,100.0,+z
bottom(z=0),12,42,1250.0,4250.0,100.0,+z
bottom(z=0),12,43,1250.0,4350.0,100.0,+z
bottom(z=0),12,44,1250.0,4450.0,100.0,+z
bottom(z=0),12,45,1250.0,4550.0,100.0,+z
bottom(z=0),12,46,1250.0,4650.0,100.0,+z
bottom(z=0),12,47,1250.0,4750.0,100.0,+z
bottom(z=0),12,48,1250.0,4850.0,100.0,+z
bottom(z=0),12,49,1250.0,4950.0,100.0,+z
bottom(z=0),12,50,1250.0,5050.0,100.0,+z
bottom(z=0),12,51,1250.0,5150.0,100.0,+z
bottom(z=0),12,52,1250.0,5250.0,100.0,+z
bottom(z=0),12,53,1250.0,5350.0,100.0,+z
bottom(z=0),12,54,1250.0,5450.0,100.0,+z
bottom(z=0),12,55,1250.0,5550.0,100.0,+z
bottom(z=0),12,56,1250.0,5650.0,100.0,+z
bottom(z=0),12,57,1250.0,5750.0,100.0,+z
bottom(z=0),12,58,1250.0,5850.0,100.0,+z
bottom(z=0),12,59,1250.0,5950.0,100.0,+z
bottom(z=0),12,60,1250.0,6050.0,100.0,+z
bottom(z=0),12,61,1250.0,6150.0,100.0,+z
bottom(z=0),12,62,1250.0,6250.0,100.0,+z
bottom(z=0),12,63,1250.0,6350.0,100.0,+z
bottom(z=0),12,64,1250.0,6450.0,100.0,+z
bottom(z=0),12,65,1250.0,6550.0,100.0,+z
bottom(z=0),12,66,1250.0,6650.0,100.0,+z
bottom(z=0),12,67,1250.0,6750.0,100.0,+z
bottom(z=0),12,68,1250.0,6850.0,100.0,+z
bottom(z=0),12,69,1250.0,6950.0,100.0,+z
bottom(z=0),12,70,1250.0,7050.0,100.0,+z
bottom(z=0),12,71,1250.0,7150.0,100.0,+z
bottom(z=0),12,72,1250.0,7250.0,100.0,+z
bottom(z=0),12,73,1250.0,7350.0,100.0,+z
bottom(z=0),12,74,1250.0,7450.0,100.0,+z
bottom(z=0),13,0,1350.0,50.0,100.0,+z
bottom(z=0),13,1,1350.0,150.0,100.0,+z
bottom(z=0),13,2,1350.0,250.0,100.0,+z
bottom(z=0),13,3,1350.0,350.0,100.0,+z
bottom(z=0),13,4,1350.0,450.0,100.0,+z
bottom(z=0),13,5,1350.0,550.0,100.0,+z
bottom(z=0),13,6,1350.0,650.0,100.0,+z
bottom(z=0),13,7,1350.0,750.0,100.0,+z
bottom(z=0),13,8,1350.0,850.0,100.0,+z
bottom(z=0),13,9,1350.0,950.0,100.0,+z
bottom(z=0),13,10,1350.0,1050.0,100.0,+z
bottom(z=0),13,11,1350.0,1150.0,100.0,+z
bottom(z=0),13,12,1350.0,1250.0,100.0,+z
